originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalVideos,totalCredits,titleType,canHaveEpisodes,isRatable,isAdult,numRegions,ratingCount,countryOfOrigin,genres,ratingMean,ReviewsTotal,nominations
Backfirewall_,"(7, 8]",2023,28,8,4,0,28,videoGame,False,True,False,1,8,['CH'],Comedy,7.5,0,0
Dr. Sommerfeld - Zwischen allen Stühlen,"(4, 5]",2005,88,18,1,0,34,tvMovie,False,True,False,1,18,['DE'],Drama,4.5,0,0
Sporting Chance,"(4, 5]",1931,63,29,1,0,15,movie,False,True,False,2,29,['US'],"Action,Adventure,Crime",4.5,0,0
Tenemos la carne,"(4, 5]",2016,79,3421,22,2,66,movie,False,True,False,20,3423,['MX'],"Drama,Fantasy,Horror",4.5,134,9
Fushigi no mori no safaiya,"(4, 5]",1968,40,8,0,0,7,tvEpisode,False,True,False,1,8,['JP'],"Adventure,Animation,Family",4.5,2,0
Jozi-H,"(7, 8]",2006,60,44,1,0,96,tvSeries,True,True,False,1,44,"['ZA', 'CA']",Drama,7.5,0,6
Jeonja ingan 337,"(6, 7]",1977,63,23,1,0,35,movie,False,True,False,2,23,['KR'],"Action,Animation,Sci-Fi",6.5,0,0
Kész Átverés Show,"(6, 7]",1999,53,65,1,0,41,tvSeries,True,True,False,1,65,['HU'],"Comedy,Reality-TV",6.5,0,0
Fortune's Folly,"(6, 7]",1959,30,10,1,0,30,tvEpisode,False,True,False,1,10,['US'],Drama,6.5,2,0
Alligator II: The Mutation,"(3, 4]",1991,94,3340,38,1,134,movie,False,True,False,22,3343,['US'],"Horror,Sci-Fi",3.5,78,0
Vetar je stao pred zoru,"(6, 7]",1959,95,52,14,0,53,movie,False,True,False,8,52,['XYU'],"Drama,War",6.5,1,0
Het huis,"(6, 7]",1961,13,40,1,0,12,short,False,True,False,2,41,['NL'],Short,6.5,1,1
Mi mou gyrnas tin plati,"(5, 6]",1986,53,22,2,0,6,tvSeries,True,True,False,1,22,['GR'],"Comedy,Drama",5.5,0,0
Una gallega baila mambo,"(6, 7]",1951,92,27,33,0,56,movie,False,True,False,3,27,['MX'],"Comedy,Drama",6.5,0,0
Honey for the Prince,"(8, 9]",1966,52,334,72,0,43,tvEpisode,False,True,False,1,337,['GB'],"Action,Comedy,Crime",8.5,13,0
Third Party Ripoff,"(7, 8]",1999,43,104,3,0,80,tvEpisode,False,True,False,1,104,['CA'],"Action,Crime,Drama",7.5,0,0
All We Are,"(9, 10]",2018,13,13,6,0,35,short,False,True,False,1,13,['US'],"Drama,Short",9.5,0,13
Mississipi One,"(5, 6]",1991,85,31,1,0,51,movie,False,True,False,4,31,['FR'],Drama,5.5,1,1
R. Kelly Sings Sam Cooke: Live at the Five Star!,"(8, 9]",2011,82,12,0,0,13,tvSpecial,False,True,False,2,12,['US'],Music,8.5,0,0
Tale of the Tape,"(7, 8]",1989,40,73,1,0,78,tvEpisode,False,True,False,1,74,"['US', 'GB']","Drama,Romance",7.5,0,0
Holmes Sweet Holmes,"(5, 6]",1986,40,15,0,0,86,tvEpisode,False,True,False,1,15,['US'],"Drama,Music,Musical",5.5,1,0
Only a Movie,"(8, 9]",2018,17,7,4,0,32,short,False,True,False,1,7,['US'],"Comedy,Short",8.5,1,11
Babes,"(6, 7]",2024,104,4105,17,3,196,movie,False,True,False,16,4197,['US'],Comedy,6.5,95,2
Four's a Crowd,"(7, 8]",2014,23,65,2,0,62,tvEpisode,False,True,False,1,66,['US'],"Adventure,Animation,Comedy",7.5,0,0
Naked Party,"(7, 8]",2021,30,666,8,0,268,tvEpisode,False,True,False,1,666,['US'],Comedy,7.5,0,0
Misericordia,"(7, 8]",1953,85,32,7,0,29,movie,False,True,False,1,32,['MX'],Drama,7.5,0,0
The Justinian Deception: Volume One,"(9, 10]",2018,71,7,1,0,4,video,False,True,False,1,7,['AU'],Talk-Show,9.5,0,0
Minuit... Quai de Bercy,"(6, 7]",1953,95,84,1,0,62,movie,False,True,False,5,84,['FR'],"Crime,Drama",6.5,6,0
Dream On,"(7, 8]",1990,53,3900,56,0,1000,tvSeries,True,True,False,22,3900,['US'],Comedy,7.5,24,68
Sangue Bom,"(7, 8]",2013,53,111,6,0,172,tvSeries,True,True,False,7,112,['BR'],"Comedy,Drama,Romance",7.5,0,13
De Cock en de moord onder ogen,"(8, 9]",2003,43,29,0,0,77,tvEpisode,False,True,False,1,29,['NL'],"Crime,Drama,Mystery",8.5,0,0
Zizi,"(5, 6]",1982,35,19,1,0,27,short,False,True,False,1,19,['HU'],Short,5.5,0,1
Devashappath Khote Sangen,"(5, 6]",2006,131,15,2,1,23,movie,False,True,False,1,15,['IN'],Comedy,5.5,0,0
Dangerous Deliveries,"(6, 7]",2016,7,70,1,0,9,tvEpisode,False,True,False,1,71,['GB'],"Animation,Comedy,Family",6.5,0,0
Robot Masters,"(6, 7]",2004,13,14,0,1,10,video,False,True,False,1,14,['JP'],"Animation,Short",6.5,1,0
Neun Monate Winter,"(9, 10]",2012,92,24,1,0,41,movie,False,True,False,1,24,['DE'],"Documentary,Drama",9.5,0,0
Ah! Silenciosa,"(7, 8]",1999,92,9,0,0,40,movie,False,True,False,1,9,['MX'],"Drama,Western",7.5,0,0
Hard as Nails,"(5, 6]",2007,78,218,1,0,13,movie,False,True,False,4,218,['US'],Documentary,5.5,6,0
Ein Todesfall wird vorbereitet,"(8, 9]",1963,109,15,1,0,23,tvMovie,False,True,False,1,16,['XWG'],Crime,8.5,0,0
It's Okay to Drink Whiskey,"(6, 7]",2004,10,25,1,0,11,short,False,True,False,1,25,['GB'],Short,6.5,0,0
The Spirit Is Willing,"(7, 8]",1967,25,192,1,0,36,tvEpisode,False,True,False,1,193,['US'],"Action,Adventure,Comedy",7.5,3,0
"Pres. Roosevelt at the Dedication Ceremonies, St. Louis Exposition","(2, 3]",1903,1,62,0,0,2,short,False,True,False,1,62,['US'],"News,Short",2.5,1,0
Scotch on the Rocks,"(7, 8]",1992,54,71,64,0,50,tvEpisode,False,True,False,1,71,['GB'],"Comedy,Crime,Drama",7.5,2,0
The Kingdom of Var,"(3, 4]",2019,81,100,74,1,76,movie,False,True,False,3,101,['CA'],"Horror,Sci-Fi,Thriller",3.5,30,0
Jaal,"(5, 6]",1986,92,164,3,0,89,movie,False,True,False,2,164,['IN'],"Action,Drama,Thriller",5.5,3,0
Superior Duck,"(5, 6]",1996,7,352,36,0,31,short,False,True,False,3,352,['US'],"Animation,Comedy,Family",5.5,8,0
Veleno,"(7, 8]",1993,90,8,3,0,60,movie,False,True,False,1,8,['IT'],Drama,7.5,0,3
Running From The War,"(6, 7]",1987,24,13,0,0,50,tvEpisode,False,True,False,1,13,['JP'],"Animation,Drama,Family",6.5,0,0
Episode #1.1000,"(7, 8]",1970,40,20,1,0,31,tvEpisode,False,True,False,7,20,['US'],"Drama,Fantasy,Horror",7.5,1,0
Die Apothekerin,"(5, 6]",1997,108,997,8,0,110,movie,False,True,False,7,997,['DE'],"Comedy,Crime,Drama",5.5,13,5
You Are 16 Going on 17 and I'm Not,"(8, 9]",1989,30,113,1,0,66,tvEpisode,False,True,False,1,113,['US'],"Comedy,Drama,Family",8.5,1,0
What's My Line?: Part 1,"(8, 9]",1997,40,3892,49,0,124,tvEpisode,False,True,False,1,3898,['US'],"Action,Adventure,Drama",8.5,16,0
We Are Here,"(8, 9]",2022,9,17,2,0,27,short,False,True,False,2,17,['US'],"Animation,Documentary,Short",8.5,0,4
"Short, Plush and Deadly","(7, 8]",1997,40,51,8,0,110,tvEpisode,False,True,False,1,51,['US'],"Adventure,Animation,Comedy",7.5,0,0
Gimî hebun,"(5, 6]",2005,122,303,2,1,38,movie,False,True,False,2,303,['JP'],Thriller,5.5,10,0
The Parallel,"(6, 7]",2007,90,9,5,0,66,movie,False,True,False,1,9,['US'],Drama,6.5,1,0
Sai Wan fau see,"(5, 6]",1995,92,36,3,0,13,movie,False,True,False,2,36,['HK'],"Crime,Horror",5.5,2,0
Bruce's Garden,"(8, 9]",2011,8,30,2,1,106,short,False,True,False,1,30,['US'],"Drama,Short",8.5,0,0
Blindgänger,"(6, 7]",2015,90,25,1,0,86,tvMovie,False,True,False,1,25,['DE'],Drama,6.5,0,0
Cat's Fancy,"(5, 6]",2015,12,171,2,0,38,tvEpisode,False,True,False,1,172,['US'],"Action,Adventure,Animation",5.5,0,0
Chloe,"(7, 8]",2005,13,15,1,0,14,short,False,True,False,1,15,['US'],"Drama,Short",7.5,0,0
The Breakup,"(7, 8]",1995,23,382,6,0,73,tvEpisode,False,True,False,1,382,['US'],"Comedy,Romance",7.5,1,0
Anastasia,"(4, 5]",1997,48,1021,2,0,28,video,False,True,False,5,1021,"['US', 'TW', 'CN']","Animation,Family",4.5,31,0
Misfire,"(8, 9]",2022,117,6,21,0,17,movie,False,True,False,1,6,['US'],Horror,8.5,0,0
The Gatling Gun,"(4, 5]",1971,93,440,64,0,44,movie,False,True,False,15,440,['US'],"Action,Drama,Western",4.5,24,0
Chrysalis,"(8, 9]",2017,43,212,2,0,191,tvEpisode,False,True,False,1,212,['US'],"Comedy,Drama,Fantasy",8.5,1,0
Quaresma,"(6, 7]",2003,95,108,3,0,47,movie,False,True,False,3,109,['PT'],Drama,6.5,2,2
Sapekhuri,"(7, 8]",1985,89,134,16,0,22,movie,False,True,False,3,135,['SUHH'],Drama,7.5,1,0
The Great Missouri Raid,"(5, 6]",1951,84,315,7,0,68,movie,False,True,False,18,315,['US'],Western,5.5,12,0
One Shot: Inchindown,"(9, 10]",2019,91,7,11,0,16,movie,False,True,False,1,7,"['GB', 'FR']",Documentary,9.5,0,0
The Neverending Day,"(7, 8]",2021,225,22,1,0,23,tvEpisode,False,True,False,1,22,['US'],"Adventure,Fantasy",7.5,0,0
Mostly Dead,"(8, 9]",2016,18,41,25,0,21,short,False,True,False,1,41,['GB'],"Horror,Short",8.5,0,4
Sztálin menyasszonya,"(6, 7]",1991,89,125,3,0,59,movie,False,True,False,4,125,['HU'],Drama,6.5,3,0
Grave Secrets,"(4, 5]",1989,90,554,20,1,200,movie,False,True,False,9,554,['US'],Horror,4.5,19,0
Matador on the Road,"(6, 7]",2011,16,26,2,0,36,short,False,True,False,1,26,['US'],"Drama,Short",6.5,2,9
Gorod i pesnya,"(5, 6]",1968,62,8,2,0,22,movie,False,True,False,3,8,['SUHH'],Musical,5.5,0,0
Nog 10 Minuten,"(6, 7]",2014,7,22,1,0,42,short,False,True,False,1,22,['NL'],"Comedy,Short",6.5,0,0
White Gold,"(6, 7]",1927,73,106,9,0,19,movie,False,True,False,9,106,['US'],Western,6.5,5,2
Hoop Dreams,"(6, 7]",1995,40,26,5,0,60,tvEpisode,False,True,False,1,26,['US'],Comedy,6.5,1,0
Meet the Spies,"(7, 8]",2017,58,30,2,0,23,tvEpisode,False,True,False,1,30,['GB'],Documentary,7.5,0,0
Missing Johnny,"(6, 7]",2017,104,273,35,0,87,movie,False,True,False,3,273,['TW'],Drama,6.5,6,21
A Young Children's Concert with Raffi,"(8, 9]",1985,45,24,1,0,30,video,False,True,False,1,24,['CA'],"Comedy,Family,Music",8.5,0,0
Uno y medio contra el mundo,"(6, 7]",1973,85,54,2,0,35,movie,False,True,False,2,54,['MX'],"Comedy,Drama,Romance",6.5,2,0
AIDS: The Facts of Life,"(6, 7]",1988,60,23,1,0,15,video,False,True,False,1,23,['US'],Documentary,6.5,0,0
Trademark,"(6, 7]",1961,25,21,1,0,27,tvEpisode,False,True,False,1,21,['US'],Western,6.5,0,0
The Lux Show,"(8, 9]",1957,53,21,1,0,79,tvSeries,True,True,False,1,21,['US'],Music,8.5,0,1
Bheeshm Advises Satyavati,"(5, 6]",2013,40,29,1,0,122,tvEpisode,False,True,False,1,29,['IN'],"Drama,History,War",5.5,0,0
"Fuck, That's Delicious","(7, 8]",2016,30,1124,42,1,249,tvSeries,True,True,False,5,1125,['US'],"Music,Reality-TV",7.5,14,0
Briar Rose,"(8, 9]",2009,48,982,8,0,150,tvEpisode,False,True,False,1,982,['US'],"Drama,Mystery,Sci-Fi",8.5,12,0
Welcome Back Big Time,"(8, 9]",2010,24,157,11,0,268,tvEpisode,False,True,False,1,158,['US'],"Comedy,Drama,Family",8.5,0,0
Amityville II: The Possession,"(5, 6]",1982,104,13154,179,1,109,movie,False,True,False,29,13157,"['MX', 'US']",Horror,5.5,291,1
Jedini izlaz,"(7, 8]",2021,50,834,11,0,114,tvSeries,True,True,False,5,835,['RS'],"Mystery,Thriller",7.5,5,0
Sprawa Gorgonowej,"(7, 8]",1977,137,237,11,0,99,movie,False,True,False,2,237,['PL'],"Crime,Drama,Mystery",7.5,0,1
Hot Crotches,"(5, 6]",1997,60,10,0,0,5,movie,False,True,True,1,10,['US'],Adult,5.5,0,0
Miodowe lata,"(6, 7]",1998,30,928,4,0,315,tvSeries,True,True,False,3,927,['PL'],Comedy,6.5,0,0
Vicky & Jonny,"(4, 5]",2015,16,7,1,0,24,short,False,True,False,1,7,['US'],"Drama,Short",4.5,0,0
Nothing Left to Give,"(6, 7]",2023,21,32,2,0,18,short,False,True,False,1,33,['US'],"Drama,Short",6.5,0,0
Les grandes découvertes,"(6, 7]",2020,23,12,13,0,27,short,False,True,False,1,12,['FR'],"Adventure,Short",6.5,0,0
Samundar,"(5, 6]",1986,144,193,1,0,106,movie,False,True,False,2,193,['IN'],"Action,Crime,Drama",5.5,4,0
Fygame,"(5, 6]",1999,53,25,1,0,8,tvSeries,True,True,False,1,25,['GR'],Drama,5.5,0,0
Wenn der Hahn kräht,"(7, 8]",1976,96,11,2,0,25,tvMovie,False,True,False,1,11,['XWG'],Comedy,7.5,0,0
Bonfire,"(7, 8]",2019,15,21,1,0,48,short,False,True,False,1,21,['US'],"Animation,Sci-Fi,Short",7.5,0,3
Ballade vom kleinen Soldaten,"(7, 8]",1984,46,1042,6,0,15,movie,False,True,False,11,1042,['XWG'],"Documentary,War",7.5,20,0
BrainPOP,"(6, 7]",1997,53,24,1,0,2,tvSeries,True,True,False,3,24,['US'],"Adventure,Family,Fantasy",6.5,1,0
Fistful of Rain,"(4, 5]",2008,43,16,0,0,139,tvEpisode,False,True,False,1,16,['CA'],Drama,4.5,0,0
Episode #1.696,"(7, 8]",1969,23,33,1,0,26,tvEpisode,False,True,False,7,33,['US'],"Drama,Fantasy,Horror",7.5,1,0
Esconderijo - Hideaway,"(7, 8]",2017,129,8,134,0,32,tvMiniSeries,True,True,False,1,8,['BR'],Drama,7.5,0,6
Un minuto de bondad,"(6, 7]",1954,104,20,2,0,64,movie,False,True,False,1,20,['MX'],Drama,6.5,2,0
Anori,"(6, 7]",2018,85,67,4,0,46,movie,False,True,False,4,67,['GL'],Drama,6.5,2,3
Fatty Joins the Force,"(5, 6]",1913,12,444,4,0,22,short,False,True,False,3,444,['US'],"Comedy,Short",5.5,18,0
You Have a Nice Flight,"(7, 8]",2017,81,53,36,0,178,movie,False,True,False,4,54,"['VN', 'US']","Comedy,Drama,Romance",7.5,1,34
Episode #1.6,"(8, 9]",2006,40,6,0,0,134,tvEpisode,False,True,False,7,6,['BR'],"Drama,Mystery,Romance",8.5,0,0
Hyunjaeneun Areumdawo,"(8, 9]",2022,70,98,6,1,19,tvMiniSeries,True,True,False,12,98,['KR'],"Drama,Family,Romance",8.5,0,2
Dark Side of the Honeymoon,"(6, 7]",2022,40,16,1,0,34,tvEpisode,False,True,False,1,16,['US'],"Reality-TV,Romance",6.5,1,0
A Tribute to Elizabeth Taylor,"(8, 9]",1993,40,211,1,0,84,tvEpisode,False,True,False,1,211,['US'],Documentary,8.5,0,0
Âge tendre et sexes droits,"(7, 8]",1983,60,16,0,0,11,video,False,True,True,2,16,['FR'],Adult,7.5,0,0
Lethal Vengeance,"(6, 7]",2009,40,27,1,0,28,tvEpisode,False,True,False,1,27,['US'],"Crime,Documentary",6.5,0,0
Kohti pimeää,"(6, 7]",2020,45,36,0,0,257,tvEpisode,False,True,False,1,36,"['FI', 'ES']","Crime,Drama,Thriller",6.5,0,0
Pay the Man the $24,"(7, 8]",1966,30,45,1,0,32,tvEpisode,False,True,False,1,45,['US'],"Comedy,Family,Sci-Fi",7.5,2,0
Kûtei Doragonzu,"(6, 7]",2020,23,737,17,0,76,tvSeries,True,True,False,19,738,['JP'],"Adventure,Animation,Fantasy",6.5,57,0
Hatch Up Your Troubles,"(7, 8]",1949,8,1370,18,0,20,short,False,True,False,10,1370,['US'],"Animation,Comedy,Family",7.5,12,1
Dr. Sanjay Gupta/Anya Taylor-Joy,"(6, 7]",2021,40,27,1,0,28,tvEpisode,False,True,False,1,27,['US'],"Comedy,Talk-Show",6.5,0,0
Om de wereld in 50 concerten,"(7, 8]",2014,95,81,2,0,32,movie,False,True,False,9,81,"['NL', 'FI', 'SE', 'AU']","Documentary,Music",7.5,7,1
Bound for Vengeance,"(6, 7]",2013,106,11,1,0,7,video,False,True,True,1,11,['US'],"Adult,Adventure",6.5,0,0
The Norseman,"(3, 4]",1978,90,930,28,1,106,movie,False,True,False,20,931,['US'],"Action,Adventure",3.5,82,1
Dainippon koroshiya den,"(6, 7]",1965,85,97,10,0,73,movie,False,True,False,4,98,['JP'],"Comedy,Crime",6.5,5,0
Sri Lanka,"(8, 9]",2020,44,24,1,0,18,tvEpisode,False,True,False,1,24,['GB'],Documentary,8.5,1,0
The Holiday,"(8, 9]",1992,40,21,15,0,30,tvEpisode,False,True,False,1,21,['GB'],"Comedy,Fantasy",8.5,2,0
Mitt the Prince,"(4, 5]",1927,22,12,3,0,4,short,False,True,False,2,12,['US'],"Comedy,Short",4.5,1,0
Double Trouble for Princess Vi the Princess Is Excited! Everyone Is Worried!,"(6, 7]",1990,24,8,0,0,16,tvEpisode,False,True,False,1,8,['JP'],"Action,Animation,Comedy",6.5,1,0
Trolley Ahoy,"(5, 6]",1936,8,113,6,0,6,short,False,True,False,2,113,['US'],"Animation,Comedy,Family",5.5,4,0
If a Body Meet a Body,"(7, 8]",1986,47,494,1,0,65,tvEpisode,False,True,False,1,494,['US'],"Crime,Drama,Mystery",7.5,8,0
"Farewell, the Brothers of the North Star! They're Beyond Love and Sorrow!","(8, 9]",1987,25,39,1,0,40,tvEpisode,False,True,False,1,39,['JP'],"Action,Adventure,Animation",8.5,0,0
A Doll's House,"(7, 8]",1918,50,22,6,0,18,movie,False,True,False,6,22,['US'],Drama,7.5,0,0
Swamir Deoa Sindur,"(8, 9]",2005,130,13,0,0,9,movie,False,True,False,1,13,['IN'],Drama,8.5,0,0
Raise the Dead,"(8, 9]",2019,44,1189,1,0,261,tvEpisode,False,True,False,1,1191,['US'],"Crime,Drama",8.5,2,0
Patterns of the Soul,"(6, 7]",1999,44,187,1,0,47,tvEpisode,False,True,False,1,187,['US'],"Action,Adventure,Drama",6.5,1,0
Le monde à l'envers,"(5, 6]",1999,90,9,0,0,23,tvMovie,False,True,False,1,9,['FR'],Comedy,5.5,0,0
Día de campo,"(7, 8]",2007,40,8,0,0,15,tvEpisode,False,True,False,1,8,['MX'],Comedy,7.5,0,0
Meitantei Conan: Ijigen no sunaipâ,"(6, 7]",2014,92,1742,156,0,439,movie,False,True,False,16,1742,['JP'],"Action,Adventure,Animation",6.5,4,1
Vinni-Pukh,"(8, 9]",1969,11,4928,11,0,26,short,False,True,False,12,4932,['SUHH'],"Animation,Comedy,Family",8.5,18,0
Dyadya Lyosha,"(6, 7]",2024,30,55,4,0,51,tvSeries,True,True,False,2,55,['RU'],Comedy,6.5,0,0
Permanent Experiment,"(7, 8]",1998,60,6,0,0,7,tvMovie,False,True,False,1,6,['DE'],Drama,7.5,0,0
Pompel og Pilt,"(7, 8]",1969,15,195,7,0,3,tvSeries,True,True,False,1,195,['NO'],"Animation,Family,Horror",7.5,1,0
Ask the Family,"(6, 7]",1967,53,38,1,0,38,tvSeries,True,True,False,1,38,['GB'],"Family,Game-Show",6.5,1,0
Genitori & figli:) - Agitare bene prima dell'uso,"(5, 6]",2010,110,610,1,0,82,movie,False,True,False,3,610,['IT'],Comedy,5.5,10,8
Scott Patterson,"(6, 7]",2010,30,28,0,0,55,tvEpisode,False,True,False,1,28,['US'],"Comedy,News,Talk-Show",6.5,0,0
Beauty and the Beast,"(6, 7]",1987,60,8062,59,2,740,tvSeries,True,True,False,32,8065,['US'],"Crime,Drama,Fantasy",6.5,81,46
The True Adventures of Rudy Kazootie,"(7, 8]",1996,40,414,7,0,91,tvEpisode,False,True,False,1,416,['US'],"Comedy,Family,Fantasy",7.5,2,0
O Teu Nome É,"(6, 7]",2021,24,21,1,0,12,short,False,True,False,3,21,"['BE', 'PT']","Animation,Drama,Short",6.5,8,4
Men Are Such Beasts,"(7, 8]",1978,30,236,9,0,48,tvEpisode,False,True,False,1,236,['US'],Comedy,7.5,3,0
Sul ponte dei sospiri,"(6, 7]",1953,88,12,7,0,58,movie,False,True,False,6,12,['IT'],"Adventure,Drama",6.5,0,0
Gay Skinheads,"(6, 7]",2003,60,11,0,0,2,movie,False,True,False,1,11,['IE'],Documentary,6.5,0,0
Prisoner of Moon Mesa,"(8, 9]",1959,60,89,1,0,39,tvEpisode,False,True,False,1,89,['US'],Western,8.5,1,0
The Fountain,"(7, 8]",2006,97,250603,184,20,779,movie,False,True,False,46,250634,"['US', 'CA']","Drama,Mystery,Romance",7.5,1367,47
Le loup-garou de Port Garrec,"(6, 7]",2015,45,7,0,0,108,tvEpisode,False,True,False,1,7,"['FR', 'BE']","Comedy,Romance",6.5,0,0
Powerful Exposed Lips,"(6, 7]",2021,44,12,1,0,32,tvEpisode,False,True,False,1,12,['GB'],"Comedy,Game-Show",6.5,0,0
The Confession,"(6, 7]",2017,2,114,1,0,13,short,False,True,False,1,114,['GB'],"Horror,Short",6.5,2,0
Mutiny on the Krusty/The Whole Tooth,"(7, 8]",2016,23,433,11,0,133,tvEpisode,False,True,False,1,433,['US'],"Animation,Comedy,Family",7.5,0,0
Himitsu sentai Gorenjâ: Bakudan harikên,"(7, 8]",1976,21,28,1,0,16,short,False,True,False,4,28,['JP'],"Sci-Fi,Short",7.5,0,0
Roughnecks,"(8, 9]",1994,50,70,732,0,129,tvSeries,True,True,False,1,70,['GB'],Drama,8.5,1,0
Let the People Sing,"(6, 7]",1942,105,68,2,0,87,movie,False,True,False,1,68,['GB'],Comedy,6.5,4,0
Episode #26.1,"(7, 8]",2022,41,6,1,0,9,tvEpisode,False,True,False,7,6,['GB'],"Comedy,News,Talk-Show",7.5,0,0
Tajomny Ostrov,"(6, 7]",1984,25,30,0,0,20,tvSeries,True,True,False,4,30,['CSHH'],"Adventure,Family",6.5,0,0
Glamorous,"(6, 7]",2023,53,6989,16,1,229,tvSeries,True,True,False,21,6992,['US'],"Comedy,Drama",6.5,121,3
Episode #1.8,"(7, 8]",2021,40,59,1,0,99,tvEpisode,False,True,False,7,59,['FR'],"Comedy,Sci-Fi",7.5,0,0
Lost Sound,"(6, 7]",2001,28,14,6,0,2,short,False,True,False,1,14,['GB'],Short,6.5,1,0
The Badge,"(7, 8]",1960,30,172,1,0,38,tvEpisode,False,True,False,1,172,['US'],Western,7.5,7,0
Fighting Golf,"(3, 4]",1988,28,19,6,0,3,videoGame,False,True,False,4,19,['JP'],Sport,3.5,1,0
Der Ignorant und der Wahnsinnige,"(8, 9]",1972,120,14,0,0,19,tvMovie,False,True,False,1,14,['AT'],Drama,8.5,0,0
Lao jing,"(7, 8]",1987,129,394,44,0,11,movie,False,True,False,12,394,['CN'],"Drama,Romance",7.5,4,19
Episode #1.56,"(7, 8]",1976,40,16,0,0,42,tvEpisode,False,True,False,7,16,['US'],"Comedy,Romance",7.5,0,0
Dream Age,"(6, 7]",1979,12,18,0,0,3,short,False,True,False,1,18,['US'],Short,6.5,0,0
O symvolaiografos,"(8, 9]",1979,50,61,1,0,30,tvSeries,True,True,False,1,61,['GR'],"Crime,Drama",8.5,0,0
L'Oeil de Lynx,"(6, 7]",2022,91,23,1,0,50,tvEpisode,False,True,False,1,23,['FR'],"Crime,Drama,Mystery",6.5,1,0
Povinnost,"(7, 8]",1998,260,121,5,0,15,tvMiniSeries,True,True,False,5,121,['RU'],Documentary,7.5,7,0
Seppan,"(6, 7]",1986,81,73,2,0,40,tvMovie,False,True,False,1,73,['SE'],"Drama,Family",6.5,2,1
Dag opa,"(6, 7]",2005,15,22,0,0,16,short,False,True,False,1,22,['BE'],"Comedy,Family,Short",6.5,0,0
La condena de Gabriel Doyle,"(7, 8]",1998,60,31,1,0,100,tvSeries,True,True,False,1,31,['AR'],"Mystery,Thriller",7.5,0,0
Discesa all'inferno,"(6, 7]",1991,101,148,0,0,25,video,False,True,True,5,148,"['IT', 'DE']",Adult,6.5,3,0
Live Life and Win!,"(7, 8]",2011,53,14,1,0,48,tvSeries,True,True,False,1,14,['US'],Talk-Show,7.5,1,1
Too Good to be True,"(5, 6]",2024,53,692,10,1,181,tvSeries,True,True,False,14,697,"['IE', 'GB']",Drama,5.5,31,0
Unsichtbare Fährten,"(5, 6]",1989,70,42,0,0,63,tvEpisode,False,True,False,1,42,['DDDE'],"Crime,Drama,Mystery",5.5,1,0
Heat 2,"(7, 8]",2024,59,23,1,0,92,tvEpisode,False,True,False,1,23,['GB'],"Action,Game-Show,Sport",7.5,0,0
Palwolui Keuriseumaseu,"(7, 8]",1998,92,3986,55,0,51,movie,False,True,False,17,3986,['KR'],"Drama,Romance",7.5,61,39
Siblings,"(7, 8]",2016,112,47,8,1,84,movie,False,True,False,6,48,"['AT', 'DE', 'RO', 'CSXX']",Drama,7.5,5,1
13 West Street,"(6, 7]",1962,92,911,83,1,66,movie,False,True,False,26,911,['US'],"Crime,Drama",6.5,45,0
Thudikkum Karangal,"(6, 7]",1983,137,54,3,0,23,movie,False,True,False,1,54,['IN'],Action,6.5,0,0
So Is You,"(4, 5]",2019,71,8,4,0,11,video,False,True,False,1,8,['US'],"Music,Short",4.5,0,0
The Singing Forest,"(1, 2]",2003,95,740,10,0,59,movie,False,True,False,4,742,['US'],"Drama,Fantasy,Romance",1.5,45,0
Problemática,"(6, 7]",2022,40,129,1,0,204,tvEpisode,False,True,False,1,130,['US'],Drama,6.5,2,0
Tyflos angelos,"(4, 5]",1960,68,21,13,0,20,movie,False,True,False,2,21,['GR'],Drama,4.5,0,0
Plus que jamais,"(6, 7]",2022,123,1540,20,1,95,movie,False,True,False,27,1541,"['FR', 'DE', 'LU', 'NO']","Drama,Romance",6.5,50,7
Gantz: Perfect Answer,"(6, 7]",2011,141,4729,173,0,77,movie,False,True,False,23,4728,['JP'],"Action,Adventure,Drama",6.5,43,0
Freeze-Frame,"(7, 8]",2011,28,923,4,0,104,tvEpisode,False,True,False,1,923,['US'],"Comedy,Drama",7.5,0,0
Claw: A Fable,"(7, 8]",1968,30,17,0,0,4,short,False,True,False,1,17,['US'],Short,7.5,0,0
Motel,"(7, 8]",1973,26,145,1,0,39,tvEpisode,False,True,False,1,145,['US'],Comedy,7.5,0,0
La maison du mystère,"(7, 8]",1923,382,124,40,0,36,movie,False,True,False,11,124,['FR'],"Crime,Drama",7.5,7,0
Ola Magnell - den motvillige rockpoeten,"(7, 8]",2023,58,22,1,0,17,tvMovie,False,True,False,1,22,['SE'],"Biography,Documentary,Music",7.5,0,0
Screwdriver,"(3, 4]",2020,70,67,1,0,16,movie,False,True,False,3,67,['US'],Horror,3.5,2,0
O Oitavo Selo,"(5, 6]",1999,15,84,0,0,21,short,False,True,False,1,84,['BR'],Short,5.5,2,7
Who Can Smoke More Weed?,"(7, 8]",2008,40,99,1,0,34,tvEpisode,False,True,False,1,99,['CA'],"Comedy,Game-Show,Reality-TV",7.5,0,0
The Other Group,"(8, 9]",1989,40,29,1,0,31,tvEpisode,False,True,False,1,29,['US'],Comedy,8.5,0,0
